timestamp_utc,elapsed_s,mode,led,polar_deg,azimuth_deg,sample_index,dac_code,target_current_a,led_current_a,bridge_temperature_c,sgt_tia_v,sol_tia_v,external_pd_v
2026-07-29T21:14:13.075459+00:00,91.799893,current,rgb,-90.000,0.000,9,700,0.258700,0.259005682,25.0000,3.694955349,3.734047413,1.649162889
2026-07-29T21:14:13.225779+00:00,91.950213,current,rgb,-90.000,0.000,10,700,0.258700,0.258977273,25.0000,3.694863081,3.734016418,1.648836493
2026-07-29T21:14:13.376184+00:00,92.100616,current,rgb,-90.000,0.000,11,700,0.258700,0.258920455,25.0000,3.695100307,3.734167099,1.649146318
2026-07-29T21:14:13.526532+00:00,92.250967,current,rgb,-90.000,0.000,12,700,0.258700,0.258948864,25.0000,3.695059299,3.734213352,1.649152160
2026-07-29T21:14:13.676755+00:00,92.401187,current,rgb,-90.000,0.000,13,700,0.258700,0.258977273,25.0000,3.695256472,3.734201908,1.648887753
2026-07-29T21:14:13.827144+00:00,92.551578,current,rgb,-90.000,0.000,14,700,0.258700,0.258920455,25.0000,3.695341110,3.734342098,1.648951769
2026-07-29T21:14:13.977447+00:00,92.701882,current,rgb,-90.000,0.000,15,700,0.258700,0.258920455,25.0000,3.695179462,3.734237194,1.648877501
2026-07-29T21:14:14.127766+00:00,92.852200,current,rgb,-90.000,0.000,16,700,0.258700,0.258948864,25.0000,3.695267677,3.734325886,1.649120688
2026-07-29T21:14:14.278143+00:00,93.002577,current,rgb,-90.000,0.000,17,700,0.258700,0.258920455,25.0000,3.695297718,3.734369040,1.649121404
2026-07-29T21:14:14.428507+00:00,93.152941,current,rgb,-90.000,0.000,18,700,0.258700,0.259005682,25.0000,3.695247173,3.734306335,1.648941994
2026-07-29T21:14:14.578819+00:00,93.303252,current,rgb,-90.000,0.000,19,700,0.258700,0.259005682,25.0000,3.695402145,3.734530926,1.649063110
2026-07-29T21:14:18.279756+00:00,97.004186,current,rgb,-90.000,45.000,0,700,0.258700,0.259062500,25.0000,3.696552277,3.735546589,1.649166822
2026-07-29T21:14:18.430242+00:00,97.154673,current,rgb,-90.000,45.000,1,700,0.258700,0.259090909,25.0000,3.696797132,3.735680580,1.649269819
2026-07-29T21:14:18.580651+00:00,97.305084,current,rgb,-90.000,45.000,2,700,0.258700,0.259062500,25.0000,3.696709156,3.735641003,1.649336696
2026-07-29T21:14:18.730965+00:00,97.455398,current,rgb,-90.000,45.000,3,700,0.258700,0.259090909,25.0000,3.696889639,3.735619068,1.649258852
2026-07-29T21:14:18.881303+00:00,97.605736,current,rgb,-90.000,45.000,4,700,0.258700,0.259034091,25.0000,3.696881294,3.735695124,1.649409533
2026-07-29T21:14:19.031725+00:00,97.756157,current,rgb,-90.000,45.000,5,700,0.258700,0.259034091,25.0000,3.696763039,3.735640526,1.649079204
2026-07-29T21:14:19.182112+00:00,97.906545,current,rgb,-90.000,45.000,6,700,0.258700,0.259090909,25.0000,3.696735859,3.735701561,1.649330854
2026-07-29T21:14:19.332625+00:00,98.057057,current,rgb,-90.000,45.000,7,700,0.258700,0.259090909,25.0000,3.696666241,3.735694885,1.649396539
2026-07-29T21:14:19.482948+00:00,98.207382,current,rgb,-90.000,45.000,8,700,0.258700,0.259062500,25.0000,3.696791649,3.735750675,1.649243236
2026-07-29T21:14:19.633362+00:00,98.357791,current,rgb,-90.000,45.000,9,700,0.258700,0.259147727,25.0000,3.696936131,3.735855818,1.649247885
2026-07-29T21:14:19.783905+00:00,98.508336,current,rgb,-90.000,45.000,10,700,0.258700,0.259062500,25.0000,3.696877480,3.735821486,1.649343610
2026-07-29T21:14:19.934407+00:00,98.658837,current,rgb,-90.000,45.000,11,700,0.258700,0.258977273,25.0000,3.697121382,3.735846519,1.649217367
2026-07-29T21:14:20.084902+00:00,98.809332,current,rgb,-90.000,45.000,12,700,0.258700,0.259090909,25.0000,3.697032690,3.735899687,1.649405837
2026-07-29T21:14:20.235389+00:00,98.959823,current,rgb,-90.000,45.000,13,700,0.258700,0.259119318,25.0000,3.696958780,3.735856533,1.649133682
2026-07-29T21:14:20.385828+00:00,99.110260,current,rgb,-90.000,45.000,14,700,0.258700,0.259090909,25.0399,3.697375298,3.736155510,1.648999572
2026-07-29T21:14:20.536541+00:00,99.260968,current,rgb,-90.000,45.000,15,700,0.258700,0.259062500,25.0399,3.697091579,3.735999107,1.649441719
2026-07-29T21:14:20.687120+00:00,99.411552,current,rgb,-90.000,45.000,16,700,0.258700,0.259090909,25.0000,3.697030544,3.735692739,1.649271131
2026-07-29T21:14:20.837502+00:00,99.561936,current,rgb,-90.000,45.000,17,700,0.258700,0.259176136,25.0000,3.697237015,3.736044884,1.649571896
2026-07-29T21:14:20.988010+00:00,99.712441,current,rgb,-90.000,45.000,18,700,0.258700,0.259090909,25.0000,3.697154284,3.735971928,1.649432659
2026-07-29T21:14:21.138439+00:00,99.862870,current,rgb,-90.000,45.000,19,700,0.258700,0.259147727,25.0000,3.697488546,3.736103058,1.649291396
2026-07-29T21:14:24.839008+00:00,103.563437,current,rgb,-90.000,90.000,0,700,0.258700,0.259090909,25.0000,3.697852135,3.736695290,1.649379969
2026-07-29T21:14:24.989452+00:00,103.713884,current,rgb,-90.000,90.000,1,700,0.258700,0.259147727,25.0000,3.698056936,3.736797810,1.649421930
2026-07-29T21:14:25.139838+00:00,103.864270,current,rgb,-90.000,90.000,2,700,0.258700,0.259119318,25.0000,3.697947979,3.736777782,1.649539351
2026-07-29T21:14:25.290142+00:00,104.014575,current,rgb,-90.000,90.000,3,700,0.258700,0.259062500,25.0000,3.698037148,3.736831188,1.649225712
2026-07-29T21:14:25.440482+00:00,104.164915,current,rgb,-90.000,90.000,4,700,0.258700,0.259062500,25.0000,3.698130846,3.736900806,1.649324775
2026-07-29T21:14:25.590980+00:00,104.315411,current,rgb,-90.000,90.000,5,700,0.258700,0.259062500,25.0000,3.698095322,3.736857891,1.649432421
2026-07-29T21:14:25.742074+00:00,104.466501,current,rgb,-90.000,90.000,6,700,0.258700,0.259090909,25.0000,3.697370291,3.736762047,1.649228096
2026-07-29T21:14:25.892704+00:00,104.617135,current,rgb,-90.000,90.000,7,700,0.258700,0.259090909,25.0000,3.698417664,3.737219810,1.649359226
2026-07-29T21:14:26.043235+00:00,104.767668,current,rgb,-90.000,90.000,8,700,0.258700,0.259034091,25.0000,3.698085785,3.736945391,1.649186611
2026-07-29T21:14:26.193638+00:00,104.918071,current,rgb,-90.000,90.000,9,700,0.258700,0.259090909,25.0000,3.698249340,3.737006187,1.649268627
2026-07-29T21:14:26.344004+00:00,105.068438,current,rgb,-90.000,90.000,10,700,0.258700,0.259119318,25.0000,3.698172331,3.737006426,1.649506211
2026-07-29T21:14:26.494369+00:00,105.218803,current,rgb,-90.000,90.000,11,700,0.258700,0.259062500,25.0000,3.698239565,3.736942768,1.649233699
2026-07-29T21:14:26.644689+00:00,105.369120,current,rgb,-90.000,90.000,12,700,0.258700,0.259119318,25.0000,3.698347807,3.737156868,1.649327040
2026-07-29T21:14:26.795125+00:00,105.519560,current,rgb,-90.000,90.000,13,700,0.258700,0.259034091,25.0000,3.698358059,3.737090588,1.649354815
2026-07-29T21:14:26.945439+00:00,105.669873,current,rgb,-90.000,90.000,14,700,0.258700,0.259090909,25.0000,3.698545456,3.737005949,1.649220347
2026-07-29T21:14:27.095856+00:00,105.820289,current,rgb,-90.000,90.000,15,700,0.258700,0.259119318,25.0000,3.698753357,3.737545252,1.649388313
2026-07-29T21:14:27.246295+00:00,105.970727,current,rgb,-90.000,90.000,16,700,0.258700,0.258977273,25.0000,3.698695183,3.737526178,1.649182677
2026-07-29T21:14:27.396716+00:00,106.121150,current,rgb,-90.000,90.000,17,700,0.258700,0.258948864,25.0000,3.698988914,3.737727404,1.649125814
2026-07-29T21:14:27.547016+00:00,106.271450,current,rgb,-90.000,90.000,18,700,0.258700,0.258977273,25.0000,3.698804379,3.737559557,1.649376988
